 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
-52,119,1.96367,-0.00146484,0.0180546,9.07392e-05,-7.0119e-05,0.0180549,9.04649e-05,-0.00390325,0.00248946,98,31,1.96367,0.00146476,-50.0363,118.999
-47,119,2.05112,-0.000829697,0.0180316,0.000105657,-1.30177e-05,0.0180316,0.000105647,-0.000726195,0.00295301,103,31,2.05112,0.000829309,-44.9489,118.999
-42,119,2.14049,-0.000751495,0.0187447,0.000102947,1.47183e-05,0.0187447,0.000102935,0.000789533,0.00382823,108,31,2.14049,0.000751289,-39.8595,118.999
-37,119,2.2348,-0.00111008,0.0198925,8.96529e-05,1.62761e-05,0.0198925,8.96398e-05,0.000821906,0.00466667,113,31,2.2348,0.00110996,-34.7652,118.999
-32,119,2.34113,-0.000833511,0.0209908,7.06081e-05,1.63111e-05,0.0209908,7.05943e-05,0.000779681,0.00496367,118,31,2.34112,0.000833444,-29.6589,118.999
-27,119,2.45329,-0.00108147,0.0216215,4.4699e-05,3.63664e-05,0.0216215,4.46383e-05,0.00168544,0.00514293,123,31,2.45329,0.00108138,-24.5467,118.999
-22,119,2.56476,-0.00133514,0.0215568,1.25109e-05,6.59615e-05,0.021557,1.23093e-05,0.00306163,0.00488412,128,31,2.56476,0.00133479,-19.4352,118.999
-17,119,2.67523,-0.000925064,0.0208472,-2.5833e-05,7.44392e-05,0.0208474,-2.60985e-05,0.00356623,0.00430314,133,31,2.67524,0.000925741,-14.3248,118.999
-12,119,2.78011,-0.00018692,0.0197592,-5.54545e-05,5.00853e-05,0.0197593,-5.55813e-05,0.00252767,0.00355391,138,31,2.78011,0.000186205,-9.21989,119
-7,119,2.87538,0.000259399,0.0186738,-6.44168e-05,4.55424e-06,0.0186738,-6.44187e-05,0.000243045,0.00289857,143,31,2.87538,-0.000260346,-4.12462,119
-2,119,2.96449,-0.000408173,0.0179983,-5.72852e-05,-5.15951e-05,0.0179985,-5.74337e-05,-0.00285754,0.00240688,148,31,2.96449,0.000407334,0.964493,119
3,119,3.05086,-0.00117683,0.0179846,-5.58867e-05,-9.68001e-05,0.0179851,-5.64065e-05,-0.00536551,0.00255714,153,31,3.05086,0.00117697,6.05086,118.999
8,119,3.14076,-0.00228691,0.0186491,-7.33786e-05,-9.65993e-05,0.0186496,-7.38772e-05,-0.00515935,0.00357155,158,31,3.14077,0.00228599,11.1408,118.998
13,119,3.23508,-0.0046978,0.0198081,-9.70092e-05,-3.08961e-05,0.0198081,-9.70569e-05,-0.00155217,0.00464019,163,31,3.23508,0.00469859,16.2351,118.995
18,119,3.33774,-0.00546265,0.0210487,-9.84887e-05,6.88385e-05,0.0210489,-9.87137e-05,0.00325516,0.00544596,168,31,3.33774,0.00546303,21.3377,118.995
23,119,3.45108,-0.00378227,0.0218129,-7.2358e-05,0.000131458,0.0218136,-7.31479e-05,0.00600639,0.0059779,173,31,3.45108,0.00378248,26.4511,118.996
28,119,3.56955,8.96454e-05,0.0217292,-3.02468e-05,0.000127532,0.02173,-3.09944e-05,0.00586072,0.00608978,178,31,3.56954,-9.04361e-05,31.5695,119
33,119,3.68048,0.000955582,0.0208344,4.43415e-06,8.12853e-05,0.0208347,4.11831e-06,0.00390224,0.00568527,183,31,3.68048,-0.000955968,36.6805,119.001
38,119,3.78035,0.000219345,0.0195718,2.93921e-05,3.53506e-05,0.0195718,2.93283e-05,0.00180891,0.00450573,188,31,3.78036,-0.000218516,41.7803,119
43,119,3.87561,0.00146484,0.0184986,5.31522e-05,6.7048e-06,0.0184986,5.31496e-05,0.000363494,0.00323955,193,31,3.87561,-0.00146568,46.8756,119.001
48,119,3.96289,0.000827789,0.0179711,7.62122e-05,-2.74266e-06,0.0179711,7.62111e-05,-0.000153265,0.00228238,198,31,3.96289,-0.00082736,51.9629,119.001
53,119,4.05093,-8.58307e-05,0.018106,9.43169e-05,2.87484e-06,0.018106,9.43169e-05,0.000159609,0.00255298,203,31,4.05093,8.58365e-05,57.0509,119
58,119,4.14156,0.000566483,0.0188228,0.00010707,1.90263e-05,0.0188228,0.000107051,0.00101659,0.00347032,208,31,4.14156,-0.00056611,62.1416,119.001
63,119,4.23816,0.00101852,0.0198599,0.000118617,2.13293e-05,0.0198599,0.000118594,0.00108044,0.00438656,213,31,4.23815,-0.00101872,67.2382,119.001
68,119,4.34216,0.000860214,0.0208809,0.00012071,3.77325e-07,0.0208809,0.000120711,1.81754e-05,0.00495202,218,31,4.34216,-0.000860253,72.3422,119.001
73,119,4.4511,0.000837326,0.0215503,0.00011176,-3.04318e-05,0.0215504,0.000111718,-0.00141948,0.0051404,223,31,4.45109,-0.00083675,77.4511,119.001
78,119,4.56438,-0.000421524,0.0215901,8.94667e-05,-4.44644e-05,0.0215902,8.93744e-05,-0.00206804,0.00488845,228,31,4.56438,0.000422417,82.5644,119
83,119,4.67766,-0.00147629,0.0209397,6.92007e-05,-2.62437e-05,0.0209397,6.91675e-05,-0.00125745,0.0043667,233,31,4.67766,0.00147698,87.6777,118.999
88,119,4.78119,-0.00163078,0.0198376,5.41498e-05,1.92612e-05,0.0198376,5.41303e-05,0.000973598,0.00379875,238,31,4.78118,0.00162997,92.7812,118.998
93,119,4.87697,-0.00121117,0.0187082,4.75666e-05,6.04678e-05,0.0187083,4.73699e-05,0.00324036,0.00316804,243,31,4.87696,0.00121082,97.877,118.999
98,119,4.96535,0.0011158,0.0180296,4.48603e-05,8.04027e-05,0.01803,4.45005e-05,0.00447048,0.00267851,248,31,4.96535,-0.00111622,102.965,119.001
103,119,5.05371,0.00149155,0.0181039,4.08595e-05,5.91776e-05,0.0181041,4.06653e-05,0.00327612,0.00261047,253,31,5.0537,-0.00149225,108.054,119.001
108,119,5.14041,0.00174332,0.0188597,1.86182e-05,1.26566e-05,0.0188598,1.86106e-05,0.000671755,0.00301823,258,31,5.14041,-0.00174245,113.14,119.002
113,119,5.23993,0.00265694,0.0199136,-1.88785e-05,-3.77629e-05,0.0199137,-1.89496e-05,-0.00189453,0.00387648,263,31,5.23993,-0.00265691,118.24,119.003
118,119,5.34641,0.000720978,0.0209592,-6.91878e-05,-8.47413e-05,0.0209595,-6.95297e-05,-0.00402977,0.00454584,268,31,5.34639,-0.000721531,123.346,119.001
123,119,5.45517,-0.000926971,0.0215693,-0.000100392,-0.000105561,0.0215698,-0.000100907,-0.00487121,0.00496506,273,31,5.45518,0.000926481,128.455,118.999
128,119,5.56659,-0.00261497,0,0,0,0,0,0,-1,278,31,5.5666,0.00261415,133.567,118.997
-132,114,0.348398,0.000526428,0.0211573,0.000151708,-0.000187336,0.021159,0.000150038,-0.00891746,0.00444967,18,36,0.348399,-0.000525127,-131.652,114.001
-127,114,0.454662,-0.00222397,0.0213212,9.89378e-05,-4.21341e-05,0.0213213,9.88543e-05,-0.00198536,0.00472271,23,36,0.454662,0.00222377,-126.545,113.998
-122,114,0.563114,-0.0017128,0.0211793,8.46032e-05,5.34609e-05,0.0211794,8.44672e-05,0.00253431,0.00463251,28,36,0.563114,0.00171293,-121.437,113.998
-117,114,0.67271,-0.000988007,0.0206374,9.00344e-05,0.000107899,0.0206379,8.94684e-05,0.00525106,0.00415594,33,36,0.67271,0.000988527,-116.327,113.999
-112,114,0.777119,-0.000793457,0.0197278,9.39223e-05,0.000120861,0.0197286,9.31779e-05,0.00615543,0.00363505,38,36,0.777118,0.000792537,-111.223,113.999
-107,114,0.872231,0.000751495,0.0187483,7.12687e-05,0.000116356,0.0187491,7.0544e-05,0.00622959,0.00299086,43,36,0.872229,-0.000750027,-106.128,114.001
-102,114,0.962505,-0.000167847,0.0181531,1.81731e-05,0.000113818,0.0181539,1.74595e-05,0.00627585,0.00257856,48,36,0.962504,0.000169177,-101.037,114
-97,114,1.0501,0.000175476,0.0182426,-4.98518e-05,0.000106571,0.0182432,-5.04721e-05,0.0058257,0.00281416,53,36,1.0501,-0.000174333,-95.9499,114
-92,114,1.13956,0.000167847,0.0189547,-0.000114076,8.73955e-05,0.0189551,-0.000114476,0.00458304,0.00322095,58,36,1.13956,-0.000167046,-90.8604,114
-87,114,1.23956,-0.000389099,0.0199845,-0.000159408,6.16433e-05,0.0199847,-0.000159598,0.00306011,0.00383439,63,36,1.23956,0.00039012,-85.7604,114
-82,114,1.34451,-0.000804901,0.0209295,-0.000176338,3.32038e-05,0.0209295,-0.000176391,0.0015732,0.00434706,68,36,1.34451,0.000806341,-80.6555,113.999
-77,114,1.45332,-0.000286102,0.021458,-0.000149914,6.5203e-06,0.021458,-0.000149917,0.000301755,0.00463896,73,36,1.45332,0.000285769,-75.5467,114
-72,114,1.56593,2.28882e-05,0.0214302,-9.5142e-05,-3.39459e-05,0.0214302,-9.51961e-05,-0.00157702,0.0046186,78,36,1.56593,-2.27942e-05,-70.4341,114
-67,114,1.67465,-0.000236511,0.0208305,-3.9371e-05,-9.01482e-05,0.0208309,-3.976e-05,-0.00431943,0.00419512,83,36,1.67465,0.000237748,-65.3253,114
-62,114,1.78069,-0.000385284,0.0197962,-3.52582e-06,-0.000133271,0.0197971,-4.42285e-06,-0.00673055,0.00362266,88,36,1.78069,0.000384017,-60.2193,114
-57,114,1.87701,-0.00120163,0.018694,1.19861e-05,-0.000128453,0.0186949,1.11032e-05,-0.00687532,0.00302064,93,36,1.877,0.0012023,-55.123,113.999
-52,114,1.965,-0.00178528,0.0179652,1.95647e-05,-8.11895e-05,0.0179656,1.91983e-05,-0.00452406,0.00253227,98,36,1.96499,0.00178358,-50.035,113.998
-47,114,2.05102,-0.00111008,0.0179589,3.00054e-05,-2.77841e-05,0.0179589,2.99625e-05,-0.00154968,0.0029983,103,36,2.05102,0.00110961,-44.949,113.999
-42,114,2.13924,-0.00124741,0.0187201,3.47437e-05,-1.04547e-05,0.0187201,3.47383e-05,-0.000559515,0.0039161,108,36,2.13924,0.00124872,-39.8608,113.999
-37,114,2.23414,-0.00107574,0.019894,3.352e-05,-1.97209e-05,0.019894,3.35006e-05,-0.00099297,0.00478698,113,36,2.23414,0.00107471,-34.7659,113.999
-32,114,2.3409,-0.000843048,0.0209785,2.32988e-05,-2.28106e-05,0.0209785,2.32728e-05,-0.00108854,0.00518172,118,36,2.3409,0.000843787,-29.6591,113.999
-27,114,2.45248,-0.00110626,0.0215808,2.41667e-07,3.26484e-06,0.0215808,2.42144e-07,0.000151286,0.00517548,123,36,2.45249,0.00110792,-24.5475,113.999
-22,114,2.56435,-0.000286102,0.0215197,-3.01259e-05,4.20044e-05,0.0215197,-3.02084e-05,0.00194917,0.00484666,128,36,2.56434,0.000286534,-19.4357,114
-17,114,2.67435,4.19617e-05,0.0208474,-6.03329e-05,5.67404e-05,0.0208475,-6.04866e-05,0.00271382,0.0042251,133,36,2.67434,-4.23584e-05,-14.3257,114
-12,114,2.77963,0.000694275,0.0197949,-7.59482e-05,2.88977e-05,0.019795,-7.59894e-05,0.00145427,0.00343089,138,36,2.77963,-0.000695817,-9.22037,114.001
-7,114,2.87584,0.00069046,0.0187267,-7.53573e-05,-2.49651e-05,0.0187267,-7.53906e-05,-0.00132778,0.00281259,143,36,2.87584,-0.000691378,-4.12416,114.001
-2,114,2.96434,-0.0001297,0.0180517,-7.21167e-05,-8.50132e-05,0.0180521,-7.25146e-05,-0.00469054,0.00239986,148,36,2.96434,0.000128677,0.96434,114
3,114,3.05084,-0.00056076,0.0180187,-9.58003e-05,-0.000130141,0.0180196,-9.67346e-05,-0.00718386,0.0025503,153,36,3.05084,0.000562425,6.05084,113.999
8,114,3.14148,-0.00115204,0.01865,-0.000157716,-0.000131395,0.0186509,-0.000158634,-0.00698579,0.00359131,158,36,3.14147,0.00115123,11.1415,113.999
13,114,3.23602,-0.00213242,0.0197763,-0.000237077,-7.49135e-05,0.0197765,-0.000237358,-0.00374311,0.00468275,163,36,3.23602,0.0021314,16.236,113.998
18,114,3.33774,-0.00234222,0.021001,-0.000278788,1.72627e-05,0.0210011,-0.000278802,0.000811224,0.00550626,168,36,3.33775,0.00234145,21.3377,113.998
23,114,3.45123,-0.00109863,0.0217702,-0.000253342,8.65579e-05,0.0217705,-0.000253682,0.00393017,0.00603509,173,36,3.45123,0.00109976,26.4512,113.999
28,114,3.56941,0.00128555,0.021702,-0.000176635,9.67795e-05,0.0217025,-0.000177063,0.00442335,0.00616079,178,36,3.56942,-0.00128596,31.5694,114.001
33,114,3.67978,0.00147247,0.0208221,-9.05273e-05,5.85428e-05,0.0208223,-9.06903e-05,0.00279937,0.00572793,183,36,3.67978,-0.00147314,36.6798,114.001
38,114,3.77895,0.000324249,0.0195752,-1.97964e-05,7.4831e-06,0.0195752,-1.9799e-05,0.000381889,0.00448601,188,36,3.77894,-0.000323268,41.7789,114
43,114,3.87521,0.001194,0.0185155,3.8309e-05,-2.72568e-05,0.0185156,3.8269e-05,-0.00147515,0.00317684,193,36,3.87521,-0.00119413,46.8752,114.001
48,114,3.96286,6.48499e-05,0.0179865,9.11484e-05,-3.21878e-05,0.0179866,9.10908e-05,-0.00179866,0.00224284,198,36,3.96287,-6.50916e-05,51.9629,114
53,114,4.05104,-0.00116348,0.0181152,0.000138119,-1.61527e-05,0.0181152,0.000138104,-0.000898518,0.00252543,203,36,4.05103,0.00116432,57.051,113.999
58,114,4.1407,-0.000335693,0.0188343,0.000174072,1.09804e-06,0.0188343,0.000174072,5.8844e-05,0.00342179,208,36,4.1407,0.000335037,62.1407,114
63,114,4.2381,0.000209808,0.0198719,0.000200245,2.44697e-06,0.0198719,0.000200245,0.000124391,0.00430572,213,36,4.2381,-0.000209982,67.2381,114
68,114,4.34244,0.000385284,0.020886,0.000195831,-1.31888e-05,0.020886,0.000195823,-0.000637442,0.0049197,218,36,4.34244,-0.000383534,72.3424,114
73,114,4.45146,0.000282288,0.0215453,0.00015308,-2.39037e-05,0.0215454,0.000153053,-0.0011174,0.0051142,223,36,4.45146,-0.000284051,77.4515,114
78,114,4.56361,-0.000392914,0.0215748,8.11892e-05,-1.51423e-05,0.0215749,8.11778e-05,-0.000704501,0.00488145,228,36,4.56362,0.000393959,82.5636,114
83,114,4.67715,-0.00130081,0.020921,1.93301e-05,1.70927e-05,0.020921,1.93166e-05,0.00081777,0.00436102,233,36,4.67715,0.00129979,87.6772,113.999
88,114,4.78108,-0.00131989,0.0198233,-1.3492e-06,5.93574e-05,0.0198234,-1.52644e-06,0.00299409,0.00379934,238,36,4.78109,0.00131873,92.7811,113.999
93,114,4.87648,-0.000923157,0.0187023,2.04951e-05,8.84529e-05,0.0187027,2.00765e-05,0.00473456,0.00316638,243,36,4.87647,0.000921319,97.8765,113.999
98,114,4.96513,0.00114059,0.0180416,6.32142e-05,8.81683e-05,0.018042,6.27823e-05,0.00490397,0.0025835,248,36,4.96514,-0.00114163,102.965,114.001
103,114,5.05417,0.000995636,0.0181285,0.000101329,5.60542e-05,0.0181287,0.000101156,0.00310939,0.00244242,253,36,5.05417,-0.000995948,108.054,114.001
108,114,5.14011,0.000995636,0.0188756,0.000106334,9.699e-06,0.0188756,0.000106329,0.00051675,0.00293693,258,36,5.14011,-0.000994575,113.14,114.001
113,114,5.23965,0.00209808,0.0199121,7.10962e-05,-2.89377e-05,0.0199122,7.10534e-05,-0.00145847,0.00378467,263,36,5.23964,-0.00209829,118.24,114.002
118,114,5.34604,0.00112152,0.0209433,1.11276e-06,-6.13017e-05,0.0209435,9.33185e-07,-0.00292715,0.00438349,268,36,5.34603,-0.00112168,123.346,114.001
123,114,5.45462,-0.000110626,0.0215557,-8.96894e-05,-8.39229e-05,0.021556,-9.00151e-05,-0.0038771,0.00474595,273,36,5.45462,0.000110579,128.455,114
128,114,5.56674,-0.00151825,0,0,0,0,0,0,-1,278,36,5.56674,0.00151861,133.567,113.998
-132,109,0.347063,-0.000656128,0.0212069,8.06405e-05,-0.000101134,0.0212074,8.01571e-05,-0.00478699,0.00447324,18,41,0.347063,0.000657885,-131.653,108.999
-127,109,0.453978,-0.00276566,0.021353,3.12334e-06,-2.07077e-05,0.0213531,3.10317e-06,-0.00096992,0.00472208,23,41,0.453977,0.00276709,-126.546,108.997
-122,109,0.562609,-0.00178909,0.021203,-9.74397e-06,2.05679e-05,0.0212031,-9.76305e-06,0.000969599,0.00466147,28,41,0.562608,0.00179081,-121.437,108.998
-117,109,0.671833,-0.00182724,0.0206445,1.18495e-05,4.61089e-05,0.0206446,1.17477e-05,0.00223474,0.00426607,33,41,0.671834,0.00182589,-116.328,108.998
-112,109,0.776783,-0.00209045,0.0197145,4.15172e-05,6.10204e-05,0.0197147,4.13274e-05,0.00310169,0.00375441,38,41,0.776781,0.00209101,-111.223,108.998
-107,109,0.871208,-0.000225067,0.0187205,4.23986e-05,7.50683e-05,0.0187208,4.20976e-05,0.00401898,0.00307891,43,41,0.871208,0.000224304,-106.129,109
-102,109,0.96114,-0.000411987,0.0181276,8.75027e-06,8.72408e-05,0.0181281,8.33068e-06,0.00481476,0.00271194,48,41,0.961138,0.000410984,-101.039,109
-97,109,1.04914,0.000526428,0.018242,-4.84498e-05,8.79285e-05,0.0182424,-4.88721e-05,0.00480721,0.00293051,53,41,1.04914,-0.000528161,-95.9509,109.001
-92,109,1.13773,0.00069809,0.0189844,-0.000111918,7.32046e-05,0.0189846,-0.000112197,0.00383337,0.00341802,58,41,1.13773,-0.000696913,-90.8623,109.001
-87,109,1.23853,0.00111389,0.0200295,-0.000159782,4.93138e-05,0.0200296,-0.000159902,0.00244255,0.00400196,63,41,1.23854,-0.00111271,-85.7615,109.001
-82,109,1.3441,0.000621796,0.0209799,-0.000171968,1.40997e-05,0.0209799,-0.000171978,0.000666592,0.00442994,68,41,1.3441,-0.000622722,-80.6559,109.001
-77,109,1.45333,0.000957489,0.0215188,-0.000133457,-2.26883e-05,0.0215188,-0.000133481,-0.00104785,0.00474911,73,41,1.45333,-0.000959137,-75.5467,109.001
-72,109,1.56585,0.00115585,0.0215054,-6.76934e-05,-5.82657e-05,0.0215056,-6.78515e-05,-0.00270082,0.00475844,78,41,1.56585,-0.00115546,-70.4342,109.001
-67,109,1.67522,-0.000202179,0.0209026,-2.18255e-05,-8.84892e-05,0.0209029,-2.2199e-05,-0.0042289,0.00429456,83,41,1.67522,0.000201196,-65.3248,109
-62,109,1.78286,0.000118256,0.0198265,-1.84994e-05,-0.000102098,0.0198271,-1.90251e-05,-0.00514458,0.00358677,88,41,1.78286,-0.000117111,-60.2171,109
-57,109,1.87875,-0.00088501,0.0186619,-4.32692e-05,-8.53598e-05,0.0186622,-4.36585e-05,-0.00456332,0.00296382,93,41,1.87874,0.000883525,-55.1213,108.999
-52,109,1.96632,-0.0016861,0.0179014,-6.61621e-05,-5.11456e-05,0.0179016,-6.63092e-05,-0.00284652,0.0025228,98,41,1.96633,0.00168578,-50.0337,108.998
-47,109,2.05177,-0.00104904,0.0179241,-6.77525e-05,-2.23143e-05,0.0179241,-6.77798e-05,-0.00124024,0.00290085,103,41,2.05177,0.00104908,-44.9482,108.999
-42,109,2.14016,-0.00132751,0.0187357,-5.54171e-05,-2.63265e-05,0.0187358,-5.54537e-05,-0.001401,0.00375597,108,41,2.14016,0.00132626,-39.8598,108.999
-37,109,2.23701,-0.000537872,0.0199246,-3.92845e-05,-4.88276e-05,0.0199247,-3.94043e-05,-0.00244578,0.00457654,113,41,2.23702,0.000536362,-34.763,108.999
-32,109,2.34322,-0.000579834,0.0209771,-2.94585e-05,-5.53852e-05,0.0209772,-2.9604e-05,-0.00263654,0.00502148,118,41,2.34321,0.000579724,-29.6568,108.999
-27,109,2.4539,-0.000564575,0.0215349,-3.20823e-05,-2.79262e-05,0.0215349,-3.21185e-05,-0.00129486,0.00505987,123,41,2.4539,0.000565513,-24.5461,108.999
-22,109,2.56517,0.00044632,0.0214665,-4.24239e-05,1.29557e-05,0.0214665,-4.24311e-05,0.000602338,0.00478403,128,41,2.56517,-0.000445403,-19.4348,109
-17,109,2.67424,0.00109863,0.020831,-5.39975e-05,2.98619e-05,0.020831,-5.40409e-05,0.00142982,0.00421529,133,41,2.67424,-0.00109837,-14.3258,109.001
-12,109,2.77946,0.00141907,0.0198249,-5.75656e-05,1.86959e-06,0.0198249,-5.7565e-05,9.40321e-05,0.00343495,138,41,2.77946,-0.00141767,-9.22054,109.001
-7,109,2.8759,0.00146103,0.0187861,-5.7608e-05,-5.33774e-05,0.0187863,-5.77597e-05,-0.0028326,0.00280444,143,41,2.87589,-0.00146135,-4.1241,109.001
-2,109,2.96503,0.000667572,0.0181209,-6.50149e-05,-0.000106509,0.0181215,-6.56396e-05,-0.00585643,0.00233243,148,41,2.96503,-0.00066764,0.965027,109.001
3,109,3.05217,8.39233e-05,0.0180709,-0.000105568,-0.000136021,0.0180719,-0.000106585,-0.00748282,0.00244399,153,41,3.05218,-8.3814e-05,6.05217,109
8,109,3.14342,-0.000663757,0.0186586,-0.000184816,-0.000122822,0.0186594,-0.000185615,-0.00651765,0.00343783,158,41,3.14342,0.00066266,11.1434,108.999
13,109,3.23878,-0.000659943,0.0197276,-0.000278126,-6.847e-05,0.0197278,-0.00027836,-0.00342247,0.00449711,163,41,3.23878,0.000659032,16.2388,108.999
18,109,3.33945,-0.0001297,0.0209087,-0.000324804,6.47062e-06,0.0209087,-0.000324806,0.000304736,0.00530586,168,41,3.33945,0.000129292,21.3394,109
23,109,3.45163,0.00118256,0.02168,-0.000291879,5.95342e-05,0.0216802,-0.000292039,0.00270954,0.0058897,173,41,3.45163,-0.00118234,26.4516,109.001
28,109,3.56873,0.00208282,0.0216566,-0.000200519,6.05355e-05,0.0216568,-0.000200687,0.00276957,0.00601046,178,41,3.56872,-0.00208231,31.5687,109.002
33,109,3.67836,0.0014267,0.0208263,-0.000100498,1.62918e-05,0.0208263,-0.000100511,0.000778513,0.00555542,183,41,3.67836,-0.00142763,36.6784,109.001
38,109,3.77907,0.000843048,0.0196041,-2.41847e-05,-4.28995e-05,0.0196042,-2.42786e-05,-0.00218558,0.00437633,188,41,3.77907,-0.000844607,41.7791,109.001
43,109,3.87468,0.000526428,0.01854,3.15615e-05,-8.13664e-05,0.0185404,3.1203e-05,-0.00439606,0.00312372,193,41,3.87468,-0.000525043,46.8747,109.001
48,109,3.96268,-0.000431061,0.0179928,8.32819e-05,-8.0082e-05,0.0179931,8.2925e-05,-0.00447136,0.00231598,198,41,3.96268,0.000431453,51.9627,109
53,109,4.0508,-0.00191498,0.0181193,0.000136778,-5.32763e-05,0.0181195,0.000136619,-0.00296263,0.00251438,203,41,4.05079,0.00191484,57.0508,108.998
58,109,4.14055,-0.00121307,0.0188519,0.000184468,-2.84031e-05,0.018852,0.000184425,-0.00152153,0.00323721,208,41,4.14054,0.00121186,62.1405,108.999
63,109,4.23593,-0.000984192,0.0198915,0.000217842,-1.29651e-05,0.0198915,0.000217834,-0.000659006,0.00404911,213,41,4.23593,0.000985124,67.2359,108.999
68,109,4.34418,-0.00164795,0.0208836,0.000204237,-4.46128e-06,0.0208836,0.000204236,-0.000215736,0.00469975,218,41,4.34417,0.00164614,72.3442,108.998
73,109,4.45219,-0.00160217,0.0215106,0.000132591,1.71576e-05,0.0215107,0.000132577,0.000802578,0.00490731,223,41,4.45219,0.00160207,77.4522,108.998
78,109,4.56389,-0.00087738,0.0215188,2.71765e-05,4.67744e-05,0.0215189,2.70745e-05,0.00217639,0.00474394,228,41,4.56388,0.000878063,82.5639,108.999
83,109,4.67767,-0.00111771,0.0208707,-5.40142e-05,7.63151e-05,0.0208709,-5.42933e-05,0.00364707,0.00433717,233,41,4.67768,0.0011186,87.6777,108.999
88,109,4.78096,-0.000751495,0.0198004,-6.38108e-05,9.59685e-05,0.0198009,-6.42743e-05,0.00483106,0.00385507,238,41,4.78095,0.000751165,92.781,108.999
93,109,4.87526,-0.00123596,0.0187167,-1.37397e-05,0.000101793,0.0187173,-1.42921e-05,0.00543444,0.00322676,243,41,4.87526,0.00123651,97.8753,108.999
98,109,4.96423,0.000377655,0.0180922,5.73456e-05,8.09194e-05,0.0180925,5.6982e-05,0.00448672,0.00253832,248,41,4.96423,-0.000379149,102.964,109
103,109,5.05359,-0.000236511,0.0181897,0.000112084,4.46054e-05,0.0181898,0.000111975,0.00246742,0.00230258,253,41,5.05358,0.000235077,108.054,109
108,109,5.14056,-0.000572205,0.0189114,0.000127076,6.04956e-06,0.0189114,0.000127075,0.000322053,0.00280759,258,41,5.14057,0.00057271,113.141,108.999
113,109,5.24026,0.000873566,0.0199097,9.65402e-05,-1.47216e-05,0.0199097,9.65297e-05,-0.00074302,0.00368581,263,41,5.24027,-0.00087188,118.24,109.001
118,109,5.34589,0.000926971,0.0209145,2.90562e-05,-2.32718e-05,0.0209146,2.90293e-05,-0.00111426,0.00435909,268,41,5.34589,-0.000926877,123.346,109.001
123,109,5.45435,0.000831604,0.0215466,-7.81504e-05,-3.50382e-05,0.0215467,-7.82078e-05,-0.00162027,0.00477835,273,41,5.45433,-0.000830422,128.454,109.001
128,109,5.5668,9.53674e-05,0,0,0,0,0,0,-1,278,41,5.56679,-9.54001e-05,133.567,109
-132,104,0.345789,-0.00102234,0.0213445,-3.17328e-05,-7.8798e-06,0.0213445,-3.17348e-05,-0.000368625,0.00454053,18,46,0.345789,0.00102174,-131.654,103.999
-127,104,0.453495,-0.00278854,0.0214591,-0.000128363,-7.78496e-06,0.0214591,-0.000128365,-0.000360623,0.00471888,23,46,0.453496,0.00278855,-126.547,103.997
-122,104,0.562225,-0.00170517,0.0212757,-0.00014551,-2.96819e-05,0.0212758,-0.000145551,-0.00138562,0.00466682,28,46,0.562226,0.00170569,-121.438,103.998
-117,104,0.671516,-0.00222397,0.020675,-0.000117332,-3.81861e-05,0.020675,-0.000117402,-0.00183654,0.00433278,33,46,0.671517,0.00222494,-116.328,103.998
-112,104,0.777172,-0.00239944,0.0197055,-6.79023e-05,-2.51343e-05,0.0197055,-6.79344e-05,-0.00127111,0.00388905,38,46,0.777172,0.00240002,-111.223,103.998
-107,104,0.870632,-0.000957489,0.0186931,-3.65059e-05,4.97967e-06,0.0186931,-3.65069e-05,0.000265871,0.00320001,43,46,0.870631,0.000956519,-106.129,103.999
-102,104,0.960854,-0.000518799,0.0181027,-3.17628e-05,3.06817e-05,0.0181027,-3.18149e-05,0.0016919,0.00278352,48,46,0.960852,0.000517277,-101.039,103.999
-97,104,1.04937,0.000717163,0.018231,-5.26623e-05,4.21102e-05,0.0182311,-5.27594e-05,0.00230314,0.00291978,53,46,1.04937,-0.000716352,-95.9506,104.001
-92,104,1.13795,0.00088501,0.0189882,-9.30276e-05,3.57472e-05,0.0189882,-9.3095e-05,0.00187342,0.00356813,58,46,1.13795,-0.000884826,-90.862,104.001
